PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
0.6916412476363281,-1.470297858293528,0.3522922429903084,-0.9423643656157071,1.3971705817908826,-0.45868547493887274,1.2736312040210325,0.2709635353332239,-0.06808420398450668,-0.8829235645535882
1.4270066496614506,1.2760203609478897,-0.18972015213144264,0.4992656893661888,-0.034593849586925185,-0.15099520643373468,-0.9309312254069847,2.6106158182741503,-0.46491165583423083,1.3657130193224891
1.025563291049789,-0.18182304188508006,0.5350821716967918,-0.5259645960112345,-1.0266701260787856,-0.011585262974299215,-0.4280520832408297,0.1947120144265432,0.8058649998487847,0.26418223089492016
0.5493506255912531,1.2760203609478897,-1.4579554076919516,1.4060288796553064,-1.0293299913689338,1.6543445599307,-1.4794849773924659,2.1702102024791503,-0.6855148671341654,0.2153132371190675
0.6123101311685539,-0.44521044758787187,1.3939731437440839,-0.7057446611957642,-1.0410518294956728,-0.26127128060481547,0.2975521542876812,-0.09771473801072472,1.414027851353265,0.6245161567999646
0.21387377387086423,1.2760203609478897,0.9568410712998995,0.9023947808826132,0.7280333056009577,1.2247987735221406,-0.678570025661821,0.7695870808785544,1.7062494626051015,1.6085506441320028
-1.0003257434006767,0.6489803420129893,0.775065846180372,0.6406962248208603,0.7696873022466808,1.0648639949551435,-1.2034295856308843,0.22175468134026302,0.06406372737204453,1.543447520636644
-0.07208858075844196,-1.4370756648554748,-0.10636939765738042,-0.5857308217829907,0.07539425122025427,-0.2861596984135807,0.9479557588626527,-1.3249865518168358,0.24768859862529852,-1.1594667217213672
0.9677759896454557,1.2760203609478897,-0.5112986302972988,1.6131191362862947,0.4066507932502757,1.2804851278379188,-1.3898500298465122,1.8111371665960865,-1.4213551232674604,1.7939028762239209
-0.2250273029021451,1.2760203609478897,-0.1321057665031952,0.2727891974819465,-0.0021673924130143117,0.9412710597909016,-0.9181812263497333,-0.008978270205553746,-0.8129222803838952,1.0691649303613109
-0.4109188790435312,0.7448090224528805,-0.5709143623893214,0.8603718986198992,-0.043193050067122284,0.2049114199990463,-0.25689015166876245,0.8053560683813561,-0.3111168572746665,0.7512115563087975
0.6018340178374398,1.0396138670521118,0.14562455080085196,0.9837455447772633,-0.731069559570841,0.8669460599820996,-0.4444400861727596,1.3333584208135956,-0.34495994829871024,0.7032245633631234
0.14509260335615834,0.4328832853944873,-0.4270754838478387,1.6132908542536388,-1.0234202828491532,0.9470466480017102,-1.4883104187586675,1.106747194375428,-1.3358912267318663,1.2009403446500513
0.35902092895680376,-0.530659317048718,0.5338040912114211,-0.3693936965798892,-1.0583456596261631,0.6339051368950117,0.01609382489619963,-0.03371499219093146,0.5251379058898179,-0.19252655130795293
0.4690701366838563,-0.9599603703200605,-0.8588363726555315,-1.2837285031814043,1.315473468685364,-1.5405414516968416,1.432575052990609,-2.6477745502338106,-0.5074134124913432,-1.9459632590135625
1.0711568783611207,-1.1470914777339043,0.6967482475341754,-0.4258790584094476,-0.3317379832642343,-0.9871607794058026,1.1059705840418743,0.1947120144265432,0.3772734710378598,-0.22099187382389204
0.2844322569616641,0.907152445708209,-0.10932289123461564,0.6594187198482704,0.18267960918537782,0.26473816277476364,-1.2967722547251777,0.8790483845609177,-1.8524669632311765,1.0556592447328923
1.2375278516065389,0.2723518138348804,-0.20099674020826208,1.2201628069350527,-2.1735578177048542,1.2180016906472426,0.060265093393714685,1.397279630962837,-0.047699462815654015,1.013167077690102
1.3451993629315546,1.2760203609478897,-1.0127723660826546,1.2932338028135972,-0.7974570931962264,0.7754567098830487,-1.2950498590874053,1.9402597633116594,-1.2336364623723723,1.7729435360013426
2.421336481665043,1.2760203609478897,-0.474726965344124,0.3899910603140112,0.4605896858671226,-0.19739541191634527,-1.194251034811943,2.2483797519198494,-0.7982870127847603,1.1865633047398565
0.9847580791794107,1.2760203609478897,-0.3755648036602828,1.4117861436078487,0.6309295405619295,1.4405242093830282,-1.0550804483244938,2.639485269018052,-0.29127239666784827,1.074877156500417
-1.9498602222236723,0.4905697746400099,-0.9748639077235444,0.789041093127804,0.238511821350453,0.03658218586617246,-0.7924332117351641,-0.9658432678349265,-0.20377499465069762,-0.87237619118313
0.04802462577901204,0.4470127051736736,-1.0131370006959306,1.5929423579841964,-0.892269210032035,0.8444420199798536,-0.31293030194044813,0.7321557656574513,0.5636566052722355,0.38982451084431785
0.33211598777651385,1.237921514417937,-0.3358715777212957,1.3413832525437115,-0.22048961490914853,1.358273182632566,-1.2794889347139389,1.4785987415203177,-1.1742224689322591,1.4521669756801279
-0.7550694685426632,0.772337252197129,-1.090609603345099,1.2438434843333257,0.05792553039884697,0.8779039767547544,-1.44415488372879,0.1626978207102618,-1.0827889550930765,0.6781556016578097
-0.016951615050885237,-0.2977058143562927,-0.037786498365839936,-0.6899071401291915,-0.4426655462354547,-1.6979065197502887,0.20374163317252444,0.21837018295965643,-0.12690558418887318,-1.160850865416355
-0.027801199056088355,1.2760203609478897,-0.733251408388309,0.8485243495193123,0.16102178864189134,0.15971503192682454,-1.1679524237666477,1.064509104728973,-1.699988609044792,0.46993251952669784
1.0459212912697493,-0.803335406404382,-0.29248549273647234,-0.8772749044363881,0.19337330539497008,-0.3651931734335559,1.2182348846779993,-0.24205332981543434,-0.030886386136521542,-1.2331119832468684
0.22375661687556586,-1.1810249528003045,0.07981199959124517,-0.9442499422837932,0.5111463745890772,-0.49354384399915974,1.0527290799070106,-0.6162649918345362,-0.06752717397971919,-1.0386572337753794
1.1180711924364368,0.9389020362355155,-1.063393527048627,1.5504720969553123,-1.4933830110682051,0.4054181234962292,-1.4010760408045104,1.554722502083289,-2.1239262580693397,0.8295215670665587
